user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,status,price,store_id,raw_timestamp
U0551,2024-12-14,South,Clothing,9754.28,Jaipur,63,Basic,user410@email.com,user_410,Active,2193.63,S002,2024-07-30 20:23:00
U0219,2024-03-11,North,Home,1860.35,Bangalore,24,Premium,user411@email.com,user_411,Pending,204.92,S004,2024-04-25 08:26:00
U0519,2024-11-17,South,Electronics,5470.67,Surat,57,Premium,user412@email.com,user_412,Inactive,861.9,S003,2024-01-31 13:02:00
U0272,2024-02-19,South,Sports,6405.09,Chennai,24,Free,user413@email.com,user_413,Inactive,2441.09,S005,2024-06-13 12:01:00
U0136,2024-11-17,North,Electronics,7132.49,Pune,43,Free,user414@email.com,user_414,Pending,2739.95,S001,2024-04-08 21:46:00
U0358,2024-11-26,North,Sports,7631.67,Kolkata,49,Premium,user415@email.com,user_415,Inactive,1490.79,S004,2024-07-10 12:28:00
U0071,2024-01-21,West,Food,5666.57,Pune,33,Free,user416@email.com,user_416,,1478.18,S005,2024-11-06 07:47:00
U0251,2024-06-07,East,Food,5869.78,Delhi,39,Basic,user417@email.com,user_417,,3386.65,S004,2024-03-06 15:39:00
U0379,2024-08-13,West,Food,9432.47,Delhi,54,Basic,user418@email.com,user_418,Pending,3079.35,S004,2024-09-17 13:41:00
U0292,2024-01-18,North,Electronics,7130.22,Jaipur,51,Premium,user419@email.com,user_419,Pending,3254.6,S005,2024-11-21 05:15:00
U0782,2024-08-01,South,Home,6775.01,Delhi,43,Basic,user420@email.com,user_420,Inactive,2621.02,S004,2024-11-02 16:18:00
U0449,2024-07-05,North,Sports,8949.27,Mumbai,27,Basic,user421@email.com,user_421,Pending,3073.86,S001,2024-09-11 02:27:00
U0557,2024-03-08,South,Electronics,5385.64,Bangalore,28,Free,user422@email.com,user_422,Inactive,2601.71,S002,2024-11-03 00:26:00
U0721,2024-02-16,West,Food,8787.02,Bangalore,58,Premium,user423@email.com,user_423,Inactive,2319.77,S001,2024-02-03 17:05:00
U0666,2024-02-28,West,Clothing,4281.63,Mumbai,35,Free,user424@email.com,user_424,Pending,4636.13,S005,2024-12-26 04:49:00
U0627,2024-06-16,West,Food,226.43,Hyderabad,34,Basic,user425@email.com,user_425,Active,4263.46,S004,2024-11-24 01:23:00
U0670,2024-07-31,South,Home,1154.06,Delhi,51,Premium,user426@email.com,user_426,Active,2626.65,S005,2024-05-22 12:17:00
U0542,2024-03-30,East,Food,3870.62,Ahmedabad,65,Premium,user427@email.com,user_427,Active,59.01,S001,2024-08-25 20:51:00
U0522,2024-03-05,East,Home,625.34,Hyderabad,58,Basic,user428@email.com,user_428,Active,760.24,S003,2024-06-23 09:53:00
U0684,2024-03-08,East,Clothing,660.39,Delhi,34,Basic,user429@email.com,user_429,Inactive,,S004,2024-10-01 19:20:00
U0568,2024-10-03,North,Sports,2743.08,Mumbai,42,Premium,user430@email.com,user_430,Active,1566.08,S002,2024-06-06 15:32:00
U0307,2024-07-06,North,Food,7876.77,Surat,60,Basic,,user_431,Pending,3473.29,S001,2024-09-06 12:48:00
U0680,2024-09-28,South,Home,9836.97,Kolkata,37,Basic,user432@email.com,user_432,Pending,1661.87,S003,2024-12-18 18:44:00
U0107,2024-09-13,North,Sports,6865.56,Ahmedabad,20,Premium,user433@email.com,user_433,Pending,,S001,2024-10-13 21:38:00
U0138,2024-05-19,South,Clothing,1549.64,Jaipur,52,Premium,user434@email.com,user_434,Inactive,790.7,S003,2024-11-02 21:50:00
U0271,2024-03-25,West,Home,714.12,Surat,15,Free,user435@email.com,user_435,Inactive,2800.19,S005,2024-10-20 04:30:00
U0119,2024-05-11,South,Clothing,7865.14,Surat,54,Free,user436@email.com,user_436,Active,3147.82,S003,2024-06-21 02:44:00
U0110,2024-09-03,North,Clothing,2119.61,Chennai,47,Free,user437@email.com,user_437,,1380.16,S001,2024-09-07 10:34:00
U0761,2024-05-31,West,Electronics,5457.6,Mumbai,40,Basic,user438@email.com,user_438,Inactive,4341.78,S005,2024-09-21 19:40:00
U0567,2024-06-22,West,Sports,3650.96,Pune,23,Free,user439@email.com,user_439,Active,1535.69,S004,2024-02-02 08:40:00
U0160,2024-02-28,South,Electronics,4580.69,Hyderabad,33,Free,user440@email.com,user_440,,2022.31,S004,2024-05-17 08:55:00
U0279,2024-08-27,East,Clothing,6199.48,Surat,18,Basic,user441@email.com,user_441,Inactive,2709.67,S002,2024-05-27 19:32:00
U0289,2024-02-08,North,Home,6787.71,Delhi,38,Basic,user442@email.com,user_442,,396.61,S004,2024-04-26 10:59:00
U0620,2024-03-13,North,Food,5662.66,Mumbai,50,Basic,user443@email.com,user_443,Pending,3655.98,S002,2024-06-14 07:36:00
U0216,2024-04-25,East,Electronics,2320.64,Hyderabad,18,Free,user444@email.com,user_444,,1322.06,S004,2024-04-07 11:19:00
U0735,2024-12-12,North,Food,6506.48,Ahmedabad,15,Free,user445@email.com,user_445,Active,3986.45,S003,2024-04-08 10:33:00
U0352,2024-12-11,East,Electronics,3949.98,Delhi,60,Premium,user446@email.com,,Inactive,3832.61,S005,2024-12-12 13:17:00
U0209,2024-07-22,East,Sports,5158.13,Ahmedabad,50,Free,user447@email.com,user_447,Active,3862.17,S003,2024-05-15 19:27:00
U0064,2024-01-26,West,Food,7988.65,Mumbai,37,Free,user448@email.com,user_448,Active,1393.42,S003,2024-12-08 21:12:00
U0650,2024-07-06,West,Electronics,6991.67,Pune,22,Basic,user449@email.com,user_449,Active,4357.97,S002,2024-11-09 04:51:00
U0271,2024-02-16,South,Clothing,6960.07,Jaipur,33,Basic,,user_450,Pending,2372.3,S005,2024-12-18 09:12:00
U0322,2024-09-14,West,Home,565.1,Kolkata,16,Free,,user_451,,3918.99,S005,2024-12-17 21:23:00
U0501,2024-01-08,East,Clothing,3877.67,Pune,30,Premium,,user_452,Inactive,465.78,S004,2024-12-30 17:35:00
U0258,2024-05-15,South,Sports,4224.01,Mumbai,42,Free,user453@email.com,user_453,,740.99,S002,2024-06-13 06:51:00
U0538,2024-09-16,North,Sports,7902.3,Surat,59,Basic,user454@email.com,,Inactive,4374.32,S005,2024-08-24 18:33:00
U0095,2024-03-04,East,Electronics,6882.97,Chennai,52,Premium,,user_455,,4480.81,S005,2024-03-29 03:46:00
U0650,2024-08-20,South,Clothing,9661.75,Jaipur,40,Premium,user456@email.com,user_456,Inactive,,S003,2024-05-29 20:15:00
U0434,2024-07-07,West,Food,632.64,Mumbai,55,Free,user457@email.com,user_457,Pending,2204.05,S001,2024-04-15 19:50:00
U0284,2024-12-10,East,Electronics,7462.33,Delhi,35,Free,user458@email.com,user_458,Inactive,1642.18,S005,2024-11-20 10:11:00
U0771,2024-07-26,South,Electronics,2110.56,Chennai,60,Premium,user459@email.com,user_459,Active,595.31,S001,2024-11-27 15:23:00
U0485,2024-09-14,North,Clothing,8701.61,Delhi,39,Basic,,user_460,Active,1892.77,S003,2024-05-05 12:30:00
U0342,2024-10-26,East,Home,8618.4,Hyderabad,40,Premium,user461@email.com,,Pending,2377.65,S005,2024-05-18 18:29:00
U0790,2024-07-14,East,Sports,4486.33,Jaipur,39,Basic,user462@email.com,user_462,Pending,2614.71,S001,2024-10-02 10:09:00
U0134,2024-11-22,South,Food,2332.93,Delhi,42,Free,user463@email.com,user_463,Active,4417.6,S001,2024-05-10 19:04:00
U0653,2024-07-09,South,Sports,6374.51,Delhi,49,Premium,user464@email.com,user_464,,4777.25,S005,2024-05-09 03:24:00
U0269,2024-02-25,West,Electronics,7124.5,Hyderabad,28,Basic,user465@email.com,user_465,Inactive,4169.69,S001,2024-10-08 12:00:00
U0166,2024-12-11,West,Home,3740.64,Jaipur,57,Basic,user466@email.com,user_466,Active,4200.98,S005,2024-02-04 06:51:00
U0760,2024-04-29,East,Electronics,5925.01,Kolkata,26,Premium,,,Active,2455.57,S004,2024-05-10 15:29:00
U0453,2024-08-29,North,Home,7410.66,Hyderabad,45,Basic,user468@email.com,user_468,Active,3429.98,S002,2024-10-08 18:52:00
U0565,2024-01-13,West,Clothing,2045.04,Hyderabad,23,Premium,user469@email.com,user_469,Active,2182.71,S002,2024-05-21 16:36:00
U0723,2024-11-13,North,Sports,7276.65,Jaipur,27,Free,user470@email.com,user_470,Active,136.22,S002,2024-08-03 06:17:00
U0438,2024-10-14,South,Electronics,2015.63,Hyderabad,50,Free,user471@email.com,user_471,Pending,2335.72,S005,2024-01-27 13:40:00
U0575,2024-06-16,South,Home,4543.27,Surat,39,Premium,user472@email.com,user_472,Pending,3645.17,S002,2024-09-07 19:06:00
U0010,2024-11-08,West,Home,9836.19,Bangalore,38,Free,user473@email.com,user_473,Pending,2803.37,S002,2024-08-31 13:24:00
U0115,2024-04-23,East,Electronics,837.24,Jaipur,41,Free,user474@email.com,user_474,Pending,4697.64,S001,2024-06-09 03:08:00
U0078,2024-11-27,South,Sports,9628.5,Jaipur,24,Premium,user475@email.com,,Pending,903.24,S004,2024-04-02 03:23:00
U0708,2024-02-02,North,Clothing,7377.29,Kolkata,33,Basic,user476@email.com,user_476,Inactive,63.26,S001,2024-01-28 01:54:00
U0153,2024-11-21,East,Clothing,1281.6,Delhi,57,Premium,user477@email.com,user_477,Active,2634.75,S003,2024-02-05 08:06:00
U0559,2024-08-25,West,Food,502.28,Surat,23,Premium,user478@email.com,user_478,Inactive,,S001,2024-10-07 17:17:00
U0037,2024-12-24,South,Food,2863.21,Pune,23,Premium,user479@email.com,user_479,Inactive,479.6,S001,2024-03-06 03:59:00
U0432,2024-12-29,West,Food,2715.97,Ahmedabad,15,Free,user480@email.com,,,1276.26,S004,2024-12-17 13:13:00
U0597,2024-11-28,East,Sports,1693.2,Kolkata,19,Basic,user481@email.com,user_481,Pending,3037.8,S005,2024-01-21 21:36:00
U0566,2024-07-28,East,Food,8475.54,Delhi,56,Free,user482@email.com,user_482,Active,,S004,2024-01-31 00:07:00
U0152,2024-02-29,East,Food,155.89,Bangalore,16,Free,user483@email.com,user_483,Pending,2398.89,S004,2024-06-21 19:46:00
U0441,2024-03-12,North,Sports,4716.68,Bangalore,24,Premium,,user_484,,,S004,2024-05-21 09:27:00
U0131,2024-01-24,East,Food,9381.2,Jaipur,61,Free,user485@email.com,user_485,Pending,1272.66,S004,2024-05-03 07:14:00
U0043,2024-01-20,East,Clothing,495.41,Kolkata,46,Basic,user486@email.com,,Active,4855.99,S002,2024-11-12 19:36:00
U0316,2024-06-04,South,Electronics,9293.42,Jaipur,57,Premium,user487@email.com,user_487,Active,4317.29,S003,2024-05-16 17:22:00
U0374,2024-09-09,North,Clothing,6009.12,Pune,42,Basic,user488@email.com,user_488,Inactive,4986.19,S002,2024-05-01 04:01:00
U0041,2024-02-29,North,Clothing,7759.24,Bangalore,23,Basic,user489@email.com,user_489,Active,2456.6,S001,2024-10-10 18:20:00
U0367,2024-02-19,West,Home,6291.13,Jaipur,20,Free,user490@email.com,user_490,Inactive,4375.93,S003,2024-04-22 05:51:00
U0216,2024-04-30,East,Electronics,8447.09,Surat,23,Free,user491@email.com,user_491,Inactive,4039.08,S003,2024-07-15 06:34:00
U0200,2024-07-09,South,Clothing,3081.43,Ahmedabad,56,Free,user492@email.com,user_492,Inactive,,S002,2024-11-11 00:10:00
U0256,2024-03-10,West,Electronics,7920.09,Pune,41,Premium,user493@email.com,user_493,Inactive,,S004,2024-02-16 18:47:00
U0683,2024-07-17,East,Clothing,5546.59,Pune,44,Free,user494@email.com,user_494,,774.43,S003,2024-11-10 08:51:00
U0106,2024-08-20,North,Sports,821.52,Jaipur,65,Basic,user495@email.com,user_495,Inactive,4355.86,S004,2024-09-05 03:06:00
U0363,2024-07-08,East,Sports,7106.05,Pune,59,Basic,user496@email.com,user_496,Inactive,2103.67,S001,2024-05-06 13:14:00
U0799,2024-12-09,East,Food,5301.41,Pune,53,Premium,user497@email.com,,Inactive,289.68,S002,2024-05-03 14:39:00
U0574,2024-12-22,South,Sports,9574.18,Kolkata,42,Free,user498@email.com,,Active,321.0,S003,2024-03-25 05:58:00
U0417,2024-10-03,South,Electronics,5254.0,Kolkata,54,Basic,user499@email.com,user_499,Pending,2724.98,S004,2024-04-22 08:06:00
U0636,2024-08-02,South,Home,7883.96,Pune,26,Basic,user500@email.com,user_500,Inactive,978.97,S002,2024-01-02 07:42:00
U0768,2024-10-27,West,Food,1677.77,Surat,44,Basic,,user_501,Inactive,93.21,S002,2024-06-06 13:37:00
U0159,2024-03-20,South,Clothing,5476.49,Hyderabad,47,Basic,user502@email.com,user_502,Pending,4242.67,S003,2024-11-03 12:28:00
U0243,2024-07-31,West,Sports,4093.83,Surat,42,Premium,,user_503,Active,3549.45,S001,2024-04-19 07:06:00
U0167,2024-12-01,East,Food,3559.09,Jaipur,50,Basic,user504@email.com,user_504,Pending,2938.37,S003,2024-02-11 13:45:00
U0182,2024-02-20,West,Sports,8845.63,Hyderabad,43,Basic,user505@email.com,user_505,Inactive,2586.54,S004,2024-08-15 14:09:00
U0423,2024-09-07,West,Food,6667.01,Kolkata,39,Basic,user506@email.com,user_506,Pending,2021.83,S001,2024-07-15 19:48:00
U0026,2024-11-11,South,Electronics,3377.56,Jaipur,37,Basic,user507@email.com,user_507,Inactive,3351.51,S005,2024-07-13 00:34:00
U0184,2024-07-27,South,Electronics,3006.39,Chennai,29,Basic,user508@email.com,user_508,Pending,,S003,2024-05-19 06:56:00
U0755,2024-05-23,North,Clothing,9508.05,Pune,26,Free,user509@email.com,user_509,,2512.61,S001,2024-12-10 15:27:00
U0341,2024-01-17,West,Food,6220.98,Ahmedabad,42,Premium,user510@email.com,user_510,Active,429.0,S005,2024-09-25 10:20:00
U0422,2024-12-19,East,Home,4801.09,Ahmedabad,53,Premium,user511@email.com,user_511,Active,1384.87,S001,2024-01-11 15:32:00
U0686,2024-07-08,North,Electronics,5657.21,Kolkata,15,Free,user512@email.com,user_512,Pending,2532.27,S005,2024-11-11 12:53:00
U0753,2024-04-21,North,Clothing,7546.12,Mumbai,51,Basic,user513@email.com,user_513,,3736.67,S001,2024-08-14 19:13:00
U0734,2024-07-21,North,Food,6528.07,Mumbai,46,Free,user514@email.com,user_514,Inactive,26.09,S003,2024-07-09 04:45:00
U0274,2024-08-15,South,Clothing,1235.75,Chennai,61,Basic,user515@email.com,user_515,Pending,1759.92,S001,2024-02-09 19:53:00
U0164,2024-04-30,South,Electronics,3525.47,Surat,30,Basic,,user_516,Active,2845.18,S002,2024-12-23 21:24:00
U0719,2024-07-04,South,Clothing,2479.44,Mumbai,60,Basic,user517@email.com,user_517,Inactive,2835.28,S001,2024-03-27 12:13:00
U0111,2024-02-20,East,Food,6458.42,Jaipur,47,Premium,user518@email.com,user_518,Inactive,590.15,S005,2024-04-21 10:22:00
U0392,2024-12-17,West,Sports,9194.21,Bangalore,32,Free,user519@email.com,user_519,Pending,3650.46,S001,2024-07-26 08:15:00
U0040,2024-07-07,North,Home,2513.89,Chennai,41,Basic,user520@email.com,user_520,Inactive,2959.83,S001,2024-05-28 07:24:00
U0482,2024-10-05,South,Electronics,494.78,Mumbai,49,Free,user521@email.com,user_521,,3835.95,S003,2024-11-03 15:01:00
U0228,2024-11-26,West,Food,8868.04,Chennai,51,Basic,user522@email.com,user_522,Active,1095.45,S004,2024-12-17 18:15:00
U0205,2024-07-02,North,Food,3875.59,Hyderabad,38,Premium,user523@email.com,user_523,Inactive,415.56,S003,2024-11-26 22:04:00
U0472,2024-02-01,West,Clothing,7982.45,Hyderabad,17,Free,user524@email.com,user_524,Active,1241.19,S001,2024-08-19 22:51:00
U0611,2024-07-17,North,Electronics,1222.4,Pune,17,Free,user525@email.com,user_525,Active,3215.16,S005,2024-01-12 12:36:00
U0313,2024-05-21,West,Sports,2640.25,Mumbai,51,Premium,user526@email.com,user_526,Pending,963.52,S005,2024-06-25 11:24:00
U0234,2024-04-07,South,Sports,7267.36,Chennai,45,Premium,,user_527,Pending,672.35,S003,2024-01-11 15:27:00
U0615,2024-06-10,West,Home,344.59,Jaipur,60,Premium,,user_528,Active,,S001,2024-08-16 13:05:00
U0025,2024-08-20,West,Home,5216.99,Jaipur,38,Basic,user529@email.com,user_529,Active,898.24,S002,2024-08-11 08:22:00
U0676,2024-02-16,North,Clothing,7727.89,Jaipur,22,Basic,user530@email.com,user_530,Inactive,1584.55,S002,2024-04-27 08:23:00
U0198,2024-12-05,West,Electronics,5191.66,Surat,52,Free,user531@email.com,user_531,Active,949.34,S005,2024-05-13 15:10:00
U0409,2024-04-18,East,Sports,5136.48,Surat,45,Basic,user532@email.com,,Active,893.79,S004,2024-03-27 07:54:00
U0337,2024-11-24,North,Electronics,4919.37,Bangalore,59,Premium,user533@email.com,user_533,Inactive,3490.82,S002,2024-10-26 20:33:00
U0286,2024-11-23,West,Clothing,3034.7,Delhi,20,Free,user534@email.com,user_534,,2454.53,S005,2024-11-02 16:51:00
U0072,2024-11-01,East,Electronics,6550.13,Mumbai,24,Basic,user535@email.com,user_535,Inactive,1750.81,S002,2024-04-10 01:24:00
U0792,2024-01-11,North,Electronics,3271.1,Ahmedabad,61,Premium,user536@email.com,,Active,2253.87,S003,2024-07-05 01:48:00
U0286,2024-01-26,South,Electronics,915.22,Pune,61,Premium,user537@email.com,user_537,,4160.33,S001,2024-04-27 02:45:00
U0360,2024-06-19,North,Clothing,1049.97,Bangalore,48,Basic,user538@email.com,user_538,Pending,,S002,2024-03-22 02:39:00
U0657,2024-05-04,North,Clothing,9719.12,Bangalore,63,Free,user539@email.com,user_539,Inactive,1934.55,S005,2024-12-22 17:03:00
U0522,2024-03-05,West,Clothing,7755.85,Chennai,64,Basic,user540@email.com,user_540,Active,1061.21,S003,2024-05-08 02:33:00
U0410,2024-10-16,East,Sports,5378.74,Pune,32,Basic,user541@email.com,user_541,Inactive,1741.14,S005,2024-05-10 14:09:00
U0696,2024-04-15,North,Food,6306.64,Surat,44,Premium,user542@email.com,user_542,Inactive,3983.39,S002,2024-05-30 04:54:00
U0550,2024-02-05,North,Electronics,2186.74,Hyderabad,48,Free,user543@email.com,user_543,Inactive,3501.27,S004,2024-08-11 08:55:00
U0340,2024-10-10,North,Home,6332.19,Hyderabad,20,Basic,user544@email.com,user_544,Pending,4150.99,S002,2024-04-05 07:26:00
U0029,2024-04-16,West,Home,2210.43,Chennai,48,Free,user545@email.com,user_545,Inactive,462.88,S005,2024-06-08 05:33:00
U0320,2024-06-23,North,Food,6885.51,Chennai,54,Free,user546@email.com,user_546,Active,1298.49,S002,2024-02-04 07:55:00
U0268,2024-04-20,East,Electronics,8373.08,Delhi,20,Premium,user547@email.com,user_547,,166.93,S004,2024-02-17 19:03:00
U0183,2024-04-29,West,Electronics,2135.24,Surat,30,Premium,,user_548,Inactive,3295.08,S001,2024-10-20 20:50:00
U0595,2024-06-17,South,Electronics,8304.61,Kolkata,45,Premium,user549@email.com,user_549,Inactive,707.68,S005,2024-03-31 09:35:00
U0272,2024-03-16,South,Clothing,8798.51,Surat,55,Basic,user550@email.com,user_550,Inactive,1867.69,S001,2024-08-28 13:57:00
U0040,2024-11-01,West,Sports,7439.61,Hyderabad,62,Basic,user551@email.com,user_551,Inactive,2946.07,S005,2024-03-26 07:01:00
U0112,2024-01-02,East,Clothing,4408.85,Delhi,57,Free,user552@email.com,user_552,Pending,,S001,2024-04-10 19:45:00
U0611,2024-05-21,West,Electronics,8185.87,Pune,57,Basic,user553@email.com,user_553,Pending,3151.07,S003,2024-02-09 02:49:00
U0445,2024-03-15,West,Food,813.99,Ahmedabad,19,Premium,user554@email.com,user_554,Pending,49.41,S003,2024-02-21 08:52:00
U0354,2024-03-07,West,Electronics,6891.83,Bangalore,58,Basic,user555@email.com,user_555,Active,1680.22,S001,2024-04-01 17:07:00
U0747,2024-10-03,West,Electronics,335.15,Ahmedabad,55,Free,,user_556,Pending,510.04,S003,2024-08-24 17:48:00
U0322,2024-05-08,North,Sports,7197.0,Surat,49,Basic,user557@email.com,user_557,Pending,1538.32,S002,2024-07-07 23:11:00
U0447,2024-03-30,South,Electronics,475.07,Delhi,52,Basic,user558@email.com,user_558,Pending,938.94,S005,2024-03-19 17:59:00
U0621,2024-02-26,East,Clothing,825.16,Surat,34,Free,user559@email.com,user_559,Pending,,S005,2024-04-05 07:50:00
U0524,2024-12-04,North,Home,1862.12,Chennai,54,Free,user560@email.com,user_560,Pending,2287.66,S002,2024-01-05 10:54:00
U0119,2024-01-14,South,Sports,2593.89,Mumbai,18,Basic,user561@email.com,user_561,Pending,2180.49,S001,2024-03-28 08:32:00
U0395,2024-03-08,West,Sports,797.38,Surat,36,Premium,user562@email.com,user_562,Active,4172.14,S004,2024-01-11 16:32:00
U0591,2024-01-08,South,Sports,8234.03,Kolkata,49,Premium,user563@email.com,user_563,Inactive,1872.34,S002,2024-01-30 12:08:00
U0195,2024-07-02,South,Electronics,9118.77,Delhi,64,Premium,user564@email.com,user_564,Inactive,3395.99,S005,2024-03-26 01:30:00
U0261,2024-05-01,North,Sports,4135.56,Mumbai,15,Premium,user565@email.com,user_565,Active,4854.12,S002,2024-03-20 04:15:00
U0046,2024-10-28,North,Sports,4566.14,Pune,45,Basic,user566@email.com,user_566,Pending,3818.23,S005,2024-11-07 11:36:00
U0726,2024-06-14,East,Clothing,4104.04,Pune,44,Basic,user567@email.com,user_567,Pending,2539.73,S003,2024-05-22 14:15:00
U0447,2024-01-09,West,Food,3232.4,Kolkata,47,Free,user568@email.com,user_568,Inactive,3872.62,S004,2024-08-20 05:45:00
U0002,2024-03-30,West,Clothing,3956.07,Kolkata,45,Free,user569@email.com,user_569,Active,2009.74,S005,2024-02-26 22:15:00
U0533,2024-05-15,West,Clothing,1271.23,Delhi,51,Basic,user570@email.com,user_570,Pending,,S004,2024-03-23 20:38:00
U0552,2024-01-27,South,Food,158.4,Hyderabad,61,Premium,user571@email.com,user_571,Active,4612.54,S004,2024-01-22 02:24:00
U0704,2024-03-05,South,Food,7230.83,Surat,36,Free,user572@email.com,user_572,,4826.53,S001,2024-03-10 00:18:00
U0737,2024-08-03,West,Sports,726.05,Mumbai,41,Free,user573@email.com,user_573,Active,1000.33,S005,2024-08-23 16:51:00
U0760,2024-09-26,East,Clothing,7484.92,Kolkata,37,Basic,user574@email.com,,Pending,3761.73,S001,2024-09-07 21:48:00
U0755,2024-02-28,South,Electronics,550.62,Mumbai,33,Basic,user575@email.com,user_575,Pending,1672.4,S003,2024-07-21 17:34:00
U0687,2024-02-02,East,Home,8497.69,Chennai,33,Premium,user576@email.com,user_576,Inactive,4851.92,S002,2024-07-25 16:29:00
U0202,2024-08-31,South,Home,3641.23,Jaipur,25,Basic,user577@email.com,user_577,Active,3831.46,S003,2024-11-27 16:22:00
U0373,2024-08-17,North,Home,5078.09,Mumbai,17,Free,user578@email.com,user_578,Pending,2298.98,S002,2024-11-06 18:45:00
U0442,2024-07-04,North,Clothing,2969.38,Pune,59,Free,user579@email.com,,Inactive,14.21,S002,2024-07-26 08:33:00
U0072,2024-09-19,West,Food,6890.2,Jaipur,53,Premium,user580@email.com,user_580,Active,4415.94,S004,2024-07-27 05:32:00
U0681,2024-10-30,North,Sports,6105.0,Surat,62,Premium,user581@email.com,user_581,Inactive,411.07,S002,2024-09-12 04:51:00
U0339,2024-02-25,South,Sports,2887.02,Bangalore,34,Premium,user582@email.com,user_582,Active,1024.58,S004,2024-01-19 06:04:00
U0639,2024-08-19,South,Home,9274.24,Pune,61,Basic,user583@email.com,user_583,Pending,1231.22,S001,2024-11-03 11:53:00
U0322,2024-09-14,North,Sports,3875.99,Jaipur,65,Basic,user584@email.com,user_584,Inactive,4229.89,S003,2024-06-01 03:38:00
U0680,2024-04-23,North,Electronics,8239.01,Hyderabad,51,Premium,user585@email.com,user_585,Inactive,2391.95,S001,2024-07-30 12:24:00
U0128,2024-11-10,North,Electronics,405.11,Bangalore,31,Free,user586@email.com,user_586,Inactive,2359.3,S004,2024-06-02 11:01:00
U0738,2024-01-23,West,Food,1647.6,Mumbai,18,Free,user587@email.com,user_587,Inactive,3496.91,S005,2024-06-10 15:12:00
U0308,2024-12-03,North,Sports,2276.67,Kolkata,55,Basic,user588@email.com,user_588,,3345.5,S001,2024-01-09 06:27:00
U0520,2024-09-23,South,Clothing,7492.86,Ahmedabad,45,Free,,user_589,Inactive,3534.06,S005,2024-11-22 04:28:00
U0317,2024-06-03,North,Sports,7988.03,Surat,52,Basic,,user_590,Pending,488.17,S001,2024-10-29 23:08:00
U0683,2024-08-22,West,Clothing,8509.73,Surat,25,Free,user591@email.com,user_591,Pending,3817.59,S003,2024-11-28 09:25:00
U0419,2024-11-25,West,Home,3020.29,Jaipur,51,Basic,user592@email.com,,Inactive,3868.57,S005,2024-05-05 04:01:00
U0335,2024-01-16,South,Clothing,6377.05,Delhi,18,Basic,user593@email.com,user_593,Pending,4100.76,S005,2024-04-26 14:16:00
U0413,2024-02-01,South,Home,3050.76,Hyderabad,57,Free,user594@email.com,user_594,Pending,2128.72,S005,2024-09-06 12:29:00
U0714,2024-09-02,North,Electronics,8881.08,Kolkata,33,Free,user595@email.com,user_595,Pending,367.57,S005,2024-12-30 14:23:00
U0303,2024-07-24,South,Sports,9657.12,Chennai,62,Basic,,user_596,Active,3704.74,S005,2024-04-14 14:08:00
U0568,2024-08-06,East,Food,8684.68,Kolkata,54,Free,,user_597,Active,1116.25,S004,2024-07-31 01:15:00
U0131,2024-12-17,South,Sports,6514.61,Bangalore,16,Premium,user598@email.com,user_598,,3841.54,S005,2024-03-15 20:59:00
U0197,2024-02-25,East,Home,9578.18,Bangalore,33,Basic,user599@email.com,user_599,,1705.86,S002,2024-02-21 09:23:00
U0431,2024-09-08,East,Sports,210.39,Pune,46,Free,user600@email.com,user_600,Active,3056.73,S003,2024-01-28 11:29:00
U0681,2024-12-30,South,Food,8760.19,Delhi,20,Free,user601@email.com,user_601,Pending,4573.78,S003,2024-07-16 20:55:00
U0389,2024-08-15,East,Home,1499.6,Ahmedabad,23,Free,user602@email.com,user_602,Active,699.02,S002,2024-08-09 02:38:00
U0694,2024-02-07,South,Home,513.55,Surat,47,Premium,user603@email.com,user_603,Pending,1064.05,S004,2024-05-30 11:52:00
U0767,2024-02-11,South,Food,5769.91,Mumbai,19,Basic,user604@email.com,user_604,Active,1704.54,S002,2024-09-19 17:30:00
U0179,2024-06-13,West,Sports,4001.41,Jaipur,65,Premium,,user_605,Inactive,2134.3,S003,2024-01-21 15:04:00
U0631,2024-11-07,East,Food,5520.5,Kolkata,32,Free,user606@email.com,,Inactive,1940.21,S004,2024-06-29 10:12:00
U0583,2024-03-16,East,Clothing,942.76,Chennai,31,Premium,user607@email.com,user_607,Active,183.79,S004,2024-06-07 16:10:00
U0309,2024-02-03,North,Electronics,2179.52,Delhi,23,Premium,user608@email.com,,Inactive,2114.47,S004,2024-01-06 03:09:00
U0416,2024-03-05,South,Food,7440.16,Kolkata,54,Basic,user609@email.com,user_609,Inactive,3414.88,S004,2024-12-30 17:17:00
U0562,2024-05-20,West,Home,7286.78,Jaipur,32,Basic,user610@email.com,user_610,Inactive,2329.96,S001,2024-01-31 00:32:00
U0001,2024-11-15,West,Clothing,2196.2,Kolkata,32,Free,user611@email.com,user_611,Pending,3433.47,S004,2024-04-21 20:33:00
U0312,2024-11-20,North,Electronics,9065.72,Bangalore,31,Premium,user612@email.com,user_612,Pending,4313.71,S001,2024-07-09 00:28:00
U0294,2024-10-26,East,Food,8529.44,Bangalore,15,Basic,user613@email.com,user_613,Inactive,71.0,S004,2024-07-25 10:51:00
U0216,2024-10-07,West,Electronics,1510.31,Ahmedabad,62,Premium,user614@email.com,user_614,Pending,2877.66,S001,2024-11-09 14:22:00
U0441,2024-12-30,East,Sports,1921.53,Jaipur,22,Premium,user615@email.com,user_615,Pending,2278.91,S003,2024-11-14 10:18:00
